height,weight
179.248816,59.194307151640004
177.30878940000002,52.23111950076
165.85514200000003,55.03010212344
177.0873522,61.86211085224
178.00068539999998,61.07422085344
173.91090440000002,58.69585446328
166.0229344,63.13956312836
175.0689412,62.27719325748
171.00964019999998,64.67946396712
172.0596762,49.10623073868
169.0241476,57.78095859248
164.27000420000002,54.50738224168
169.7647862,46.92440593544
170.4809138,56.017345982040005
176.6209066,54.478579124279996
176.03012800000002,58.41086235836
172.147738,57.47600842196
170.4076856,64.81286549196
180.077999,68.35927767136
173.91306340000003,58.1711841342
173.963711,56.37727155144
171.14560640000002,54.81559827748
173.4424014,55.71248653
171.79848800000002,51.4936236176
170.1949098,56.5235097412
173.12543480000002,51.61205659324
168.1289754,58.446514721
166.8276064,56.47828657892
178.2750054,58.42029708028
168.5441638,58.279048406920005
174.506509,55.57881284972
164.8411486,47.2421020524
172.5885042,54.56562350584
178.81566980000002,51.6723390232
169.89816159999998,49.40464917864
173.7915244,58.60994406272
171.2666628,56.002422792080004
175.9724192,64.01349960544
165.706679,62.28903201912
173.88672359999998,64.479293641
171.33585240000002,46.54148323136
176.41679220000003,57.28608928408
167.730043,56.591321805
167.94614620000002,56.31231711976
168.385617,55.32425679484
181.690772,64.43039638028
170.87768720000003,53.161891105559995
170.3707286,66.35703009928001
178.9481816,57.869590547440005
171.1477654,53.96089411816
165.23172440000002,56.23788260692
170.55315140000002,65.26418992996
174.67780660000003,61.270717081120004
175.3789228,64.0644833912
174.9340672,60.136872158840006
171.1689998,58.483981453240006
173.43211440000002,59.22887089252001
165.8088632,53.110408368159995
171.78982660000003,61.771936683119996
168.8553392,53.13467556156
172.86170660000002,57.70321285512
169.45307739999998,52.51320861432
172.7155804,55.58715894988
162.1707704,52.7586928212
175.0475544,56.4536565116
180.59397460000002,60.23607281672
168.1495748,55.446908179800005
182.37420980000002,58.8903548844
173.8570564,64.8873000048
175.3740206,57.12891951748
171.63178779999998,58.205203564200005
170.5739032,57.29761053104
166.714297,45.512145998040005
171.9537074,57.8774830552
174.36576760000003,62.04082625784
172.05182760000002,56.024739538160006
174.156243,57.100479274
167.5397208,46.43888063048
171.9685156,58.77024361688
167.6279604,53.51841473196
180.189759,62.127689202439996
173.823376,59.66522678132
173.3224372,53.92696540664
169.3377868,52.62429339308
176.6655852,55.27785429232
173.0558134,57.3900980214
168.5041334,49.04576687176
172.18898760000002,60.993572124720004
167.075612,57.70661479812
161.699194,45.951359518960004
172.9609444,58.08019349876
158.9710562,46.3539681332
165.970712,52.65568198716
173.8880952,53.18157701572
168.7984686,55.96364064188
179.61399179999998,58.3124781668
178.21010840000002,58.64527891068
169.92861620000002,51.86815486228
172.273976,53.34505171668
178.0005838,56.26645892812
161.310193,52.10638159076
178.2956556,60.899996012600006
172.5222864,49.132266942440005
167.1069556,57.113905609039996
175.48415500000002,54.608669424599995
174.8648522,52.39509315336
170.9719212,48.24154754656
177.29949299999998,52.9979628122
172.118909,59.133298973840006
167.457628,44.626193858284
172.4963784,58.181389963200004
171.7752216,64.34212729924
174.0937336,55.55663218136
170.38540980000002,56.7922632382
172.2204582,58.55133992464
171.5869314,55.138102473880004
174.879635,63.87234165056
178.2579112,64.80869244188
172.8493876,55.84139749008
168.9593522,62.84150756232
170.3061618,55.08271884184
170.83991740000002,52.43614326556
180.46209779999998,68.97344178096
173.4117436,63.076604503240006
170.9297826,65.51266784668
181.13502,69.89659303344
172.9689454,60.20268841608
177.16426339999998,60.40812041404
174.39888919999999,49.989964811600004
